System,Line,05. 2-5,-,Flow,1,8/02/2010 6:30:00,MW,52.58628693,48.81522145,54.55931236,57.85739477
System,Line,05. 2-5,-,Flow,1,8/02/2010 7:00:00,MW,56.75935636,54.52412068,59.05823093,62.71199967
System,Line,05. 2-5,-,Flow,1,8/02/2010 7:30:00,MW,59.40140369,57.92081069,61.97266874,66.39959945
System,Line,05. 2-5,-,Flow,1,8/02/2010 8:00:00,MW,60.96527347,59.69105641,63.82260249,68.17575728
System,Line,05. 2-5,-,Flow,1,8/02/2010 8:30:00,MW,62.06721432,60.89752961,65.36799404,68.94574037
System,Line,05. 2-5,-,Flow,1,8/02/2010 9:00:00,MW,62.6131606,61.49491721,65.81382061,69.5765175
System,Line,05. 2-5,-,Flow,1,8/02/2010 9:30:00,MW,62.7116925,61.59452463,65.84433719,69.68954705
System,Line,05. 2-5,-,Flow,1,8/02/2010 10:00:00,MW,62.46354551,61.3150026,65.57636986,69.37157345
System,Line,05. 2-5,-,Flow,1,8/02/2010 10:30:00,MW,63.00122884,62.06866242,66.31408377,70.19790165
System,Line,05. 2-5,-,Flow,1,8/02/2010 11:00:00,MW,63.27230274,62.35301961,66.58947339,70.49802087
System,Line,05. 2-5,-,Flow,1,8/02/2010 11:30:00,MW,63.20342794,62.28872038,66.51801952,70.42858487
System,Line,05. 2-5,-,Flow,1,8/02/2010 12:00:00,MW,62.76985184,61.80992047,66.06559424,69.93169105
System,Line,05. 2-5,-,Flow,1,8/02/2010 12:30:00,MW,62.95180093,62.05283892,66.28537995,70.1748813
System,Line,05. 2-5,-,Flow,1,8/02/2010 13:00:00,MW,63.17880888,62.29285314,66.51626615,70.42080217
System,Line,05. 2-5,-,Flow,1,8/02/2010 13:30:00,MW,63.35091087,62.46438754,66.68576634,70.6133942
System,Line,05. 2-5,-,Flow,1,8/02/2010 14:00:00,MW,63.63002594,62.75845245,67.01035971,70.93937885
System,Line,05. 2-5,-,Flow,1,8/02/2010 14:30:00,MW,63.22311526,62.40478204,66.62155145,70.51050972
System,Line,05. 2-5,-,Flow,1,8/02/2010 15:00:00,MW,62.99628803,62.12518462,66.3545579,70.20892152
System,Line,05. 2-5,-,Flow,1,8/02/2010 15:30:00,MW,62.95674564,62.05379598,66.28740786,70.1363829
System,Line,05. 2-5,-,Flow,1,8/02/2010 16:00:00,MW,62.78342287,61.87449772,66.20985044,69.93685923
System,Line,05. 2-5,-,Flow,1,8/02/2010 16:30:00,MW,62.8874799,61.96268703,66.29578506,70.04145509
System,Line,05. 2-5,-,Flow,1,8/02/2010 17:00:00,MW,62.27695186,61.17882005,65.88522597,69.18770816
System,Line,05. 2-5,-,Flow,1,8/02/2010 17:30:00,MW,61.53559403,60.37487047,64.96380124,68.44226796
System,Line,05. 2-5,-,Flow,1,8/02/2010 18:00:00,MW,60.47180276,59.22183861,63.29361594,67.62135445
System,Line,05. 2-5,-,Flow,1,8/02/2010 18:30:00,MW,61.07496496,59.93200587,64.05940318,68.16050709
System,Line,05. 2-5,-,Flow,1,8/02/2010 19:00:00,MW,61.90127173,61.16246674,65.22965951,68.87364087
System,Line,05. 2-5,-,Flow,1,8/02/2010 19:30:00,MW,61.04026068,60.23485531,64.27602204,67.85216175
System,Line,05. 2-5,-,Flow,1,8/02/2010 20:00:00,MW,59.07663294,57.87196142,61.79158289,65.50363054
